location,date,vaccine,total_vaccinations
Argentina,2021-01-17,Pfizer/BioNTech,15
Argentina,2021-01-17,Sputnik V,233115
Argentina,2021-01-18,Pfizer/BioNTech,16
Argentina,2021-01-18,Sputnik V,242946
Argentina,2021-01-19,CanSino,1
Argentina,2021-01-19,Sinopharm/Beijing,24
Argentina,2021-01-19,Sputnik V,256200
Argentina,2021-01-20,Sputnik V,275633
Argentina,2021-01-21,Oxford/AstraZeneca,20
Argentina,2021-01-21,Sinopharm/Beijing,26
Argentina,2021-01-21,Sputnik V,289745
Argentina,2021-01-22,Oxford/AstraZeneca,23
Argentina,2021-01-22,Sinopharm/Beijing,27
Argentina,2021-01-22,Sputnik V,298963
Argentina,2021-01-23,Oxford/AstraZeneca,28
Argentina,2021-01-23,Sputnik V,302908
Argentina,2021-01-24,Oxford/AstraZeneca,29
Argentina,2021-01-24,Sputnik V,303211
Argentina,2021-01-25,Oxford/AstraZeneca,37
Argentina,2021-01-25,Sputnik V,317423
Argentina,2021-01-26,Oxford/AstraZeneca,75
Argentina,2021-01-26,Sinopharm/Beijing,28
Argentina,2021-01-26,Sputnik V,330199
Argentina,2021-01-27,Oxford/AstraZeneca,77
Argentina,2021-01-27,Sputnik V,340312
Argentina,2021-01-28,Oxford/AstraZeneca,78
Argentina,2021-01-28,Sputnik V,356361
Argentina,2021-01-29,Oxford/AstraZeneca,79
Argentina,2021-01-29,Sputnik V,379865
Argentina,2021-01-30,Sputnik V,389180
Argentina,2021-01-31,CanSino,2
Argentina,2021-01-31,Sinopharm/Beijing,29
Argentina,2021-01-31,Sputnik V,389803
Argentina,2021-02-01,Oxford/AstraZeneca,98
Argentina,2021-02-01,Sinopharm/Beijing,30
Argentina,2021-02-01,Sputnik V,409319
Argentina,2021-02-02,Oxford/AstraZeneca,131
Argentina,2021-02-02,Sputnik V,433170
Argentina,2021-02-03,Oxford/AstraZeneca,139
Argentina,2021-02-03,Sinopharm/Beijing,33
Argentina,2021-02-03,Sputnik V,459784
Argentina,2021-02-04,Moderna,2
Argentina,2021-02-04,Oxford/AstraZeneca,144
Argentina,2021-02-04,Sinopharm/Beijing,56
Argentina,2021-02-04,Sputnik V,487897
Argentina,2021-02-05,CanSino,4
Argentina,2021-02-05,Oxford/AstraZeneca,149
Argentina,2021-02-05,Sinopharm/Beijing,63
Argentina,2021-02-05,Sputnik V,520932
Argentina,2021-02-06,Sinopharm/Beijing,68
Argentina,2021-02-06,Sputnik V,531859
Argentina,2021-02-07,Oxford/AstraZeneca,150
Argentina,2021-02-07,Sinopharm/Beijing,72
Argentina,2021-02-07,Sputnik V,533239
Argentina,2021-02-08,Oxford/AstraZeneca,152
Argentina,2021-02-08,Sinopharm/Beijing,73
Argentina,2021-02-08,Sputnik V,556672
Argentina,2021-02-09,Moderna,3
Argentina,2021-02-09,Oxford/AstraZeneca,154
Argentina,2021-02-09,Sinopharm/Beijing,79
Argentina,2021-02-09,Sputnik V,576868
Argentina,2021-02-10,Oxford/AstraZeneca,157
Argentina,2021-02-10,Sinopharm/Beijing,84
Argentina,2021-02-10,Sputnik V,592489
Argentina,2021-02-11,Oxford/AstraZeneca,160
Argentina,2021-02-11,Sinopharm/Beijing,90
Argentina,2021-02-11,Sputnik V,610341
Argentina,2021-02-12,Oxford/AstraZeneca,161
Argentina,2021-02-12,Sinopharm/Beijing,91
Argentina,2021-02-12,Sputnik V,626183
Argentina,2021-02-13,Oxford/AstraZeneca,163
Argentina,2021-02-13,Sinopharm/Beijing,93
Argentina,2021-02-13,Sputnik V,629215
Argentina,2021-02-14,Sinopharm/Beijing,95
Argentina,2021-02-14,Sputnik V,629366
Argentina,2021-02-15,Pfizer/BioNTech,17
Argentina,2021-02-15,Sinopharm/Beijing,97
Argentina,2021-02-15,Sputnik V,630681
Argentina,2021-02-16,Oxford/AstraZeneca,175
Argentina,2021-02-16,Pfizer/BioNTech,18
Argentina,2021-02-16,Sinopharm/Beijing,99
Argentina,2021-02-16,Sputnik V,631979
Argentina,2021-02-17,Oxford/AstraZeneca,186
Argentina,2021-02-17,Sinopharm/Beijing,102
Argentina,2021-02-17,Sputnik V,656381
Argentina,2021-02-18,Oxford/AstraZeneca,217
Argentina,2021-02-18,Pfizer/BioNTech,19
Argentina,2021-02-18,Sinopharm/Beijing,106
Argentina,2021-02-18,Sputnik V,720193
Argentina,2021-02-19,Oxford/AstraZeneca,407
Argentina,2021-02-19,Sinopharm/Beijing,107
Argentina,2021-02-19,Sputnik V,787914
Argentina,2021-02-20,Oxford/AstraZeneca,555
Argentina,2021-02-20,Sinopharm/Beijing,108
Argentina,2021-02-20,Sputnik V,820389
Argentina,2021-02-21,Oxford/AstraZeneca,956
Argentina,2021-02-21,Sputnik V,840170
Argentina,2021-02-22,Oxford/AstraZeneca,23564
Argentina,2021-02-22,Sputnik V,885156
Argentina,2021-02-23,Oxford/AstraZeneca,73775
Argentina,2021-02-23,Sinopharm/Beijing,110
Argentina,2021-02-23,Sputnik V,921924
Argentina,2021-02-24,Oxford/AstraZeneca,135877
Argentina,2021-02-24,Sinopharm/Beijing,113
Argentina,2021-02-24,Sputnik V,953687
Argentina,2021-02-25,Oxford/AstraZeneca,189055
Argentina,2021-02-25,Sinopharm/Beijing,117
Argentina,2021-02-25,Sputnik V,980005
Argentina,2021-02-26,Oxford/AstraZeneca,245127
Argentina,2021-02-26,Sinopharm/Beijing,126
Argentina,2021-02-26,Sputnik V,1005647
Argentina,2021-02-27,Moderna,4
Argentina,2021-02-27,Oxford/AstraZeneca,258476
Argentina,2021-02-27,Sinopharm/Beijing,127
Argentina,2021-02-27,Sputnik V,1010207
Argentina,2021-02-28,Oxford/AstraZeneca,263827
Argentina,2021-02-28,Sinopharm/Beijing,128
Argentina,2021-02-28,Sputnik V,1010984
Argentina,2021-03-01,Oxford/AstraZeneca,317166
Argentina,2021-03-01,Sinopharm/Beijing,830
Argentina,2021-03-01,Sputnik V,1031531
Argentina,2021-03-02,Oxford/AstraZeneca,368814
Argentina,2021-03-02,Sinopharm/Beijing,5796
Argentina,2021-03-02,Sputnik V,1050562
Argentina,2021-03-03,Oxford/AstraZeneca,404814
Argentina,2021-03-03,Sinopharm/Beijing,23632
Argentina,2021-03-03,Sputnik V,1068255
Argentina,2021-03-04,Oxford/AstraZeneca,430543
Argentina,2021-03-04,Sinopharm/Beijing,87941
Argentina,2021-03-04,Sputnik V,1090321
Argentina,2021-03-05,Oxford/AstraZeneca,454843
Argentina,2021-03-05,Sinopharm/Beijing,154460
Argentina,2021-03-05,Sputnik V,1111267
Argentina,2021-03-06,Oxford/AstraZeneca,462762
Argentina,2021-03-06,Sinopharm/Beijing,196888
Argentina,2021-03-06,Sputnik V,1115871
Argentina,2021-03-07,Oxford/AstraZeneca,467738
Argentina,2021-03-07,Sinopharm/Beijing,203333
Argentina,2021-03-07,Sputnik V,1116248
Argentina,2021-03-08,Oxford/AstraZeneca,499322
Argentina,2021-03-08,Pfizer/BioNTech,20
Argentina,2021-03-08,Sinopharm/Beijing,256285
Argentina,2021-03-08,Sputnik V,1134234
Argentina,2021-03-09,Oxford/AstraZeneca,515669
Argentina,2021-03-09,Sinopharm/Beijing,319403
Argentina,2021-03-09,Sputnik V,1170599
Argentina,2021-03-10,Oxford/AstraZeneca,527758
Argentina,2021-03-10,Sinopharm/Beijing,418153
Argentina,2021-03-10,Sputnik V,1223778
Argentina,2021-03-11,Oxford/AstraZeneca,537705
Argentina,2021-03-11,Sinopharm/Beijing,503049
Argentina,2021-03-11,Sputnik V,1315853
Argentina,2021-03-12,Oxford/AstraZeneca,545229
Argentina,2021-03-12,Sinopharm/Beijing,564201
Argentina,2021-03-12,Sputnik V,1408877
Argentina,2021-03-13,Oxford/AstraZeneca,548208
Argentina,2021-03-13,Sinopharm/Beijing,574708
Argentina,2021-03-13,Sputnik V,1441793
Argentina,2021-03-14,Oxford/AstraZeneca,548257
Argentina,2021-03-14,Sinopharm/Beijing,581366
Argentina,2021-03-14,Sputnik V,1444260
Argentina,2021-03-15,Oxford/AstraZeneca,554681
Argentina,2021-03-15,Sinopharm/Beijing,621991
Argentina,2021-03-15,Sputnik V,1534864
Argentina,2021-03-16,Oxford/AstraZeneca,557801
Argentina,2021-03-16,Sinopharm/Beijing,656671
Argentina,2021-03-16,Sputnik V,1630824
Argentina,2021-03-17,Oxford/AstraZeneca,560514
Argentina,2021-03-17,Sinopharm/Beijing,679652
Argentina,2021-03-17,Sputnik V,1744755
Argentina,2021-03-18,Moderna,6
Argentina,2021-03-18,Oxford/AstraZeneca,562203
Argentina,2021-03-18,Sinopharm/Beijing,701805
Argentina,2021-03-18,Sputnik V,1859898
Argentina,2021-03-19,Oxford/AstraZeneca,564052
Argentina,2021-03-19,Pfizer/BioNTech,21
Argentina,2021-03-19,Sinopharm/Beijing,725414
Argentina,2021-03-19,Sputnik V,1960664
Argentina,2021-03-20,Oxford/AstraZeneca,564394
Argentina,2021-03-20,Sinopharm/Beijing,729354
Argentina,2021-03-20,Sputnik V,2007273
Argentina,2021-03-21,CanSino,5
Argentina,2021-03-21,Oxford/AstraZeneca,564417
Argentina,2021-03-21,Sinopharm/Beijing,729703
Argentina,2021-03-21,Sputnik V,2026536
Argentina,2021-03-22,Oxford/AstraZeneca,565889
Argentina,2021-03-22,Sinopharm/Beijing,747105
Argentina,2021-03-22,Sputnik V,2090743
Argentina,2021-03-23,Oxford/AstraZeneca,570579
Argentina,2021-03-23,Sinopharm/Beijing,760665
Argentina,2021-03-23,Sputnik V,2179000
Argentina,2021-03-24,Oxford/AstraZeneca,571857
Argentina,2021-03-24,Sinopharm/Beijing,763807
Argentina,2021-03-24,Sputnik V,2212049
Argentina,2021-03-25,Oxford/AstraZeneca,573213
Argentina,2021-03-25,Sinopharm/Beijing,774712
Argentina,2021-03-25,Sputnik V,2303007
Argentina,2021-03-26,Oxford/AstraZeneca,575869
Argentina,2021-03-26,Sinopharm/Beijing,783889
Argentina,2021-03-26,Sputnik V,2384765
Argentina,2021-03-27,Moderna,7
Argentina,2021-03-27,Oxford/AstraZeneca,576763
Argentina,2021-03-27,Sinopharm/Beijing,786197
Argentina,2021-03-27,Sputnik V,2436671
Argentina,2021-03-28,Oxford/AstraZeneca,577670
Argentina,2021-03-28,Pfizer/BioNTech,23
Argentina,2021-03-28,Sinopharm/Beijing,786672
Argentina,2021-03-28,Sputnik V,2456122
Argentina,2021-03-29,Oxford/AstraZeneca,581262
Argentina,2021-03-29,Pfizer/BioNTech,24
Argentina,2021-03-29,Sinopharm/Beijing,798178
Argentina,2021-03-29,Sputnik V,2561244
Argentina,2021-03-30,Oxford/AstraZeneca,584145
Argentina,2021-03-30,Pfizer/BioNTech,25
Argentina,2021-03-30,Sinopharm/Beijing,808678
Argentina,2021-03-30,Sputnik V,2710931
Argentina,2021-03-31,Oxford/AstraZeneca,604093
Argentina,2021-03-31,Sinopharm/Beijing,820695
Argentina,2021-03-31,Sputnik V,2853966
Argentina,2021-04-01,Oxford/AstraZeneca,629669
Argentina,2021-04-01,Sinopharm/Beijing,824458
Argentina,2021-04-01,Sputnik V,2941794
Argentina,2021-04-02,Oxford/AstraZeneca,642494
Argentina,2021-04-02,Sinopharm/Beijing,826780
Argentina,2021-04-02,Sputnik V,2994817
Argentina,2021-04-03,Oxford/AstraZeneca,661137
Argentina,2021-04-03,Sinopharm/Beijing,827871
Argentina,2021-04-03,Sputnik V,3049565
Argentina,2021-04-04,Moderna,8
Argentina,2021-04-04,Oxford/AstraZeneca,675534
Argentina,2021-04-04,Sinopharm/Beijing,829535
Argentina,2021-04-04,Sputnik V,3082001
Argentina,2021-04-05,Oxford/AstraZeneca,709375
Argentina,2021-04-05,Sinopharm/Beijing,858669
Argentina,2021-04-05,Sputnik V,3185063
Argentina,2021-04-06,Oxford/AstraZeneca,735842
Argentina,2021-04-06,Sinopharm/Beijing,933827
Argentina,2021-04-06,Sputnik V,3277485
Argentina,2021-04-07,Oxford/AstraZeneca,766082
Argentina,2021-04-07,Sinopharm/Beijing,1052150
Argentina,2021-04-07,Sputnik V,3367395
Argentina,2021-04-08,Oxford/AstraZeneca,790180
Argentina,2021-04-08,Pfizer/BioNTech,28
Argentina,2021-04-08,Sinopharm/Beijing,1182463
Argentina,2021-04-08,Sputnik V,3448991
Argentina,2021-04-09,Oxford/AstraZeneca,808537
Argentina,2021-04-09,Sinopharm/Beijing,1330056
Argentina,2021-04-09,Sputnik V,3523481
Argentina,2021-04-10,Oxford/AstraZeneca,813355
Argentina,2021-04-10,Sinopharm/Beijing,1384050
Argentina,2021-04-10,Sputnik V,3557628
Argentina,2021-04-11,Oxford/AstraZeneca,814221
Argentina,2021-04-11,Sinopharm/Beijing,1416907
Argentina,2021-04-11,Sputnik V,3572223
Argentina,2021-04-12,Oxford/AstraZeneca,824137
Argentina,2021-04-12,Sinopharm/Beijing,1512270
Argentina,2021-04-12,Sputnik V,3648792
Argentina,2021-04-13,Moderna,9
Argentina,2021-04-13,Oxford/AstraZeneca,832483
Argentina,2021-04-13,Sinopharm/Beijing,1594766
Argentina,2021-04-13,Sputnik V,3744059
Argentina,2021-04-14,Oxford/AstraZeneca,838928
Argentina,2021-04-14,Pfizer/BioNTech,29
Argentina,2021-04-14,Sinopharm/Beijing,1662153
Argentina,2021-04-14,Sputnik V,3841952
Argentina,2021-04-15,Oxford/AstraZeneca,843128
Argentina,2021-04-15,Sinopharm/Beijing,1713342
Argentina,2021-04-15,Sputnik V,3937700
Argentina,2021-04-16,Oxford/AstraZeneca,846413
Argentina,2021-04-16,Sinopharm/Beijing,1759457
Argentina,2021-04-16,Sputnik V,4012050
Argentina,2021-04-17,Oxford/AstraZeneca,847307
Argentina,2021-04-17,Sinopharm/Beijing,1775576
Argentina,2021-04-17,Sputnik V,4040765
Argentina,2021-04-18,Oxford/AstraZeneca,848582
Argentina,2021-04-18,Sinopharm/Beijing,1777839
Argentina,2021-04-18,Sputnik V,4057134
Argentina,2021-04-19,Oxford/AstraZeneca,863981
Argentina,2021-04-19,Pfizer/BioNTech,30
Argentina,2021-04-19,Sinopharm/Beijing,1802806
Argentina,2021-04-19,Sputnik V,4107277
Argentina,2021-04-20,Oxford/AstraZeneca,916522
Argentina,2021-04-20,Sinopharm/Beijing,1826849
Argentina,2021-04-20,Sputnik V,4153454
Argentina,2021-04-21,CanSino,6
Argentina,2021-04-21,Moderna,10
Argentina,2021-04-21,Oxford/AstraZeneca,1036817
Argentina,2021-04-21,Sinopharm/Beijing,1848072
Argentina,2021-04-21,Sputnik V,4185944
Argentina,2021-04-22,CanSino,7
Argentina,2021-04-22,Oxford/AstraZeneca,1154147
Argentina,2021-04-22,Sinopharm/Beijing,1863639
Argentina,2021-04-22,Sputnik V,4231287
Argentina,2021-04-23,Oxford/AstraZeneca,1272489
Argentina,2021-04-23,Sinopharm/Beijing,1877740
Argentina,2021-04-23,Sputnik V,4293447
Argentina,2021-04-24,Oxford/AstraZeneca,1326355
Argentina,2021-04-24,Sinopharm/Beijing,1879312
Argentina,2021-04-24,Sputnik V,4330252
Argentina,2021-04-25,Oxford/AstraZeneca,1358815
Argentina,2021-04-25,Sinopharm/Beijing,1879687
Argentina,2021-04-25,Sputnik V,4346740
Argentina,2021-04-26,Oxford/AstraZeneca,1431934
Argentina,2021-04-26,Pfizer/BioNTech,31
Argentina,2021-04-26,Sinopharm/Beijing,1887256
Argentina,2021-04-26,Sputnik V,4438215
Argentina,2021-04-27,Oxford/AstraZeneca,1491066
Argentina,2021-04-27,Pfizer/BioNTech,32
Argentina,2021-04-27,Sinopharm/Beijing,1894617
Argentina,2021-04-27,Sputnik V,4525503
Argentina,2021-04-28,Oxford/AstraZeneca,1543223
Argentina,2021-04-28,Pfizer/BioNTech,33
Argentina,2021-04-28,Sinopharm/Beijing,1922581
Argentina,2021-04-28,Sputnik V,4604435
Argentina,2021-04-29,Oxford/AstraZeneca,1581988
Argentina,2021-04-29,Sinopharm/Beijing,1962715
Argentina,2021-04-29,Sputnik V,4681885
Argentina,2021-04-30,Oxford/AstraZeneca,1612545
Argentina,2021-04-30,Sinopharm/Beijing,1998887
Argentina,2021-04-30,Sputnik V,4730146
Argentina,2021-05-01,Oxford/AstraZeneca,1617809
Argentina,2021-05-01,Sinopharm/Beijing,2002600
Argentina,2021-05-01,Sputnik V,4741482
Argentina,2021-05-02,Oxford/AstraZeneca,1624402
Argentina,2021-05-02,Sinopharm/Beijing,2016732
Argentina,2021-05-02,Sputnik V,4760938
Argentina,2021-05-03,Oxford/AstraZeneca,1648027
Argentina,2021-05-03,Pfizer/BioNTech,34
Argentina,2021-05-03,Sinopharm/Beijing,2090714
Argentina,2021-05-03,Sputnik V,4838096
Argentina,2021-05-04,Oxford/AstraZeneca,1671642
Argentina,2021-05-04,Sinopharm/Beijing,2184825
Argentina,2021-05-04,Sputnik V,4952470
Argentina,2021-05-05,Moderna,11
Argentina,2021-05-05,Oxford/AstraZeneca,1696568
Argentina,2021-05-05,Sinopharm/Beijing,2263429
Argentina,2021-05-05,Sputnik V,5094015
Argentina,2021-05-06,Oxford/AstraZeneca,1714409
Argentina,2021-05-06,Pfizer/BioNTech,35
Argentina,2021-05-06,Sinopharm/Beijing,2328075
Argentina,2021-05-06,Sputnik V,5214425
Argentina,2021-05-07,CanSino,8
Argentina,2021-05-07,Oxford/AstraZeneca,1728373
Argentina,2021-05-07,Sinopharm/Beijing,2424205
Argentina,2021-05-07,Sputnik V,5309758
Argentina,2021-05-08,Oxford/AstraZeneca,1732432
Argentina,2021-05-08,Sinopharm/Beijing,2465826
Argentina,2021-05-08,Sputnik V,5338369
Argentina,2021-05-09,Oxford/AstraZeneca,1734172
Argentina,2021-05-09,Sinopharm/Beijing,2469325
Argentina,2021-05-09,Sputnik V,5351828
Argentina,2021-05-10,Oxford/AstraZeneca,1744099
Argentina,2021-05-10,Sinopharm/Beijing,2533506
Argentina,2021-05-10,Sputnik V,5419447
Argentina,2021-05-11,Moderna,12
Argentina,2021-05-11,Oxford/AstraZeneca,1752377
Argentina,2021-05-11,Pfizer/BioNTech,36
Argentina,2021-05-11,Sinopharm/Beijing,2598363
Argentina,2021-05-11,Sputnik V,5486819
Argentina,2021-05-12,Moderna,13
Argentina,2021-05-12,Oxford/AstraZeneca,1758162
Argentina,2021-05-12,Sinopharm/Beijing,2737748
Argentina,2021-05-12,Sputnik V,5539325
Argentina,2021-05-13,Oxford/AstraZeneca,1763866
Argentina,2021-05-13,Sinopharm/Beijing,2886480
Argentina,2021-05-13,Sputnik V,5577087
Argentina,2021-05-14,Oxford/AstraZeneca,1773078
Argentina,2021-05-14,Sinopharm/Beijing,3034852
Argentina,2021-05-14,Sputnik V,5616081
Argentina,2021-05-15,Oxford/AstraZeneca,1776164
Argentina,2021-05-15,Sinopharm/Beijing,3085305
Argentina,2021-05-15,Sputnik V,5657660
Argentina,2021-05-16,Oxford/AstraZeneca,1777639
Argentina,2021-05-16,Sinopharm/Beijing,3128615
Argentina,2021-05-16,Sputnik V,5680483
Argentina,2021-05-17,Oxford/AstraZeneca,1784949
Argentina,2021-05-17,Pfizer/BioNTech,37
Argentina,2021-05-17,Sinopharm/Beijing,3224370
Argentina,2021-05-17,Sputnik V,5764412
Argentina,2021-05-18,Oxford/AstraZeneca,1794748
Argentina,2021-05-18,Sinopharm/Beijing,3269323
Argentina,2021-05-18,Sputnik V,5907966
Argentina,2021-05-19,Oxford/AstraZeneca,1802106
Argentina,2021-05-19,Pfizer/BioNTech,38
Argentina,2021-05-19,Sinopharm/Beijing,3302681
Argentina,2021-05-19,Sputnik V,6035037
Argentina,2021-05-20,Oxford/AstraZeneca,1812618
Argentina,2021-05-20,Sinopharm/Beijing,3337969
Argentina,2021-05-20,Sputnik V,6171899
Argentina,2021-05-21,Oxford/AstraZeneca,1821829
Argentina,2021-05-21,Sinopharm/Beijing,3416198
Argentina,2021-05-21,Sputnik V,6261782
Argentina,2021-05-22,Oxford/AstraZeneca,1823355
Argentina,2021-05-22,Sinopharm/Beijing,3460197
Argentina,2021-05-22,Sputnik V,6316724
Argentina,2021-05-23,Oxford/AstraZeneca,1823773
Argentina,2021-05-23,Sinopharm/Beijing,3483077
Argentina,2021-05-23,Sputnik V,6338704
Argentina,2021-05-24,Oxford/AstraZeneca,1824956
Argentina,2021-05-24,Pfizer/BioNTech,39
Argentina,2021-05-24,Sinopharm/Beijing,3502571
Argentina,2021-05-24,Sputnik V,6406420
Argentina,2021-05-25,Oxford/AstraZeneca,1847039
Argentina,2021-05-25,Sinopharm/Beijing,3505753
Argentina,2021-05-25,Sputnik V,6444593
Argentina,2021-05-26,Oxford/AstraZeneca,1873921
Argentina,2021-05-26,Sinopharm/Beijing,3539343
Argentina,2021-05-26,Sputnik V,6537286
Argentina,2021-05-27,Oxford/AstraZeneca,1919400
Argentina,2021-05-27,Sinopharm/Beijing,3572604
Argentina,2021-05-27,Sputnik V,6628024
Argentina,2021-05-28,Oxford/AstraZeneca,2011792
Argentina,2021-05-28,Sinopharm/Beijing,3601519
Argentina,2021-05-28,Sputnik V,6752893
Argentina,2021-05-29,Oxford/AstraZeneca,2121739
Argentina,2021-05-29,Pfizer/BioNTech,40
Argentina,2021-05-29,Sinopharm/Beijing,3611427
Argentina,2021-05-29,Sputnik V,6860577
Argentina,2021-05-30,Oxford/AstraZeneca,2180895
Argentina,2021-05-30,Sinopharm/Beijing,3613050
Argentina,2021-05-30,Sputnik V,6928695
Argentina,2021-05-31,Oxford/AstraZeneca,2308129
Argentina,2021-05-31,Sinopharm/Beijing,3629959
Argentina,2021-05-31,Sputnik V,7083671
Argentina,2021-06-01,Oxford/AstraZeneca,2457230
Argentina,2021-06-01,Sinopharm/Beijing,3643521
Argentina,2021-06-01,Sputnik V,7236003
Argentina,2021-06-02,CanSino,9
Argentina,2021-06-02,Oxford/AstraZeneca,2620816
Argentina,2021-06-02,Sinopharm/Beijing,3656672
Argentina,2021-06-02,Sputnik V,7368718
Argentina,2021-06-03,Oxford/AstraZeneca,2843770
Argentina,2021-06-03,Sinopharm/Beijing,3668897
Argentina,2021-06-03,Sputnik V,7483285
Argentina,2021-06-04,Oxford/AstraZeneca,3148915
Argentina,2021-06-04,Sinopharm/Beijing,3684762
Argentina,2021-06-04,Sputnik V,7570576
Argentina,2021-06-05,Oxford/AstraZeneca,3426702
Argentina,2021-06-05,Sinopharm/Beijing,3689445
Argentina,2021-06-05,Sputnik V,7614990
Argentina,2021-06-06,Oxford/AstraZeneca,3614632
Argentina,2021-06-06,Sinopharm/Beijing,3691481
Argentina,2021-06-06,Sputnik V,7642436
Argentina,2021-06-07,Oxford/AstraZeneca,3894163
Argentina,2021-06-07,Sinopharm/Beijing,3700851
Argentina,2021-06-07,Sputnik V,7706834
Argentina,2021-06-08,Oxford/AstraZeneca,4171666
Argentina,2021-06-08,Sinopharm/Beijing,3708971
Argentina,2021-06-08,Sputnik V,7791217
Argentina,2021-06-09,CanSino,11
Argentina,2021-06-09,Moderna,14
Argentina,2021-06-09,Oxford/AstraZeneca,4430755
Argentina,2021-06-09,Pfizer/BioNTech,41
Argentina,2021-06-09,Sinopharm/Beijing,3715771
Argentina,2021-06-09,Sputnik V,7897765
Argentina,2021-06-10,Moderna,15
Argentina,2021-06-10,Oxford/AstraZeneca,4654702
Argentina,2021-06-10,Pfizer/BioNTech,42
Argentina,2021-06-10,Sinopharm/Beijing,3721829
Argentina,2021-06-10,Sputnik V,8002910
Argentina,2021-06-11,Oxford/AstraZeneca,4838928
Argentina,2021-06-11,Sinopharm/Beijing,3732570
Argentina,2021-06-11,Sputnik V,8174823
Argentina,2021-06-12,Oxford/AstraZeneca,4904955
Argentina,2021-06-12,Sinopharm/Beijing,3744655
Argentina,2021-06-12,Sputnik V,8281875
Argentina,2021-06-13,Oxford/AstraZeneca,4949617
Argentina,2021-06-13,Sinopharm/Beijing,3746481
Argentina,2021-06-13,Sputnik V,8318087
Argentina,2021-06-14,Oxford/AstraZeneca,5076562
Argentina,2021-06-14,Sinopharm/Beijing,3757120
Argentina,2021-06-14,Sputnik V,8418621
Argentina,2021-06-15,Oxford/AstraZeneca,5205933
Argentina,2021-06-15,Pfizer/BioNTech,43
Argentina,2021-06-15,Sinopharm/Beijing,3762906
Argentina,2021-06-15,Sputnik V,8541386
Argentina,2021-06-16,Oxford/AstraZeneca,5391708
Argentina,2021-06-16,Sinopharm/Beijing,3767722
Argentina,2021-06-16,Sputnik V,8638005
Argentina,2021-06-17,Moderna,16
Argentina,2021-06-17,Oxford/AstraZeneca,5620879
Argentina,2021-06-17,Sinopharm/Beijing,3774052
Argentina,2021-06-17,Sputnik V,8716972
Argentina,2021-06-18,Moderna,17
Argentina,2021-06-18,Oxford/AstraZeneca,5945691
Argentina,2021-06-18,Pfizer/BioNTech,46
Argentina,2021-06-18,Sinopharm/Beijing,3779954
Argentina,2021-06-18,Sputnik V,8785662
Argentina,2021-06-19,Oxford/AstraZeneca,6132250
Argentina,2021-06-19,Sinopharm/Beijing,3782526
Argentina,2021-06-19,Sputnik V,8829171
Argentina,2021-06-20,Oxford/AstraZeneca,6210209
Argentina,2021-06-20,Sinopharm/Beijing,3782824
Argentina,2021-06-20,Sputnik V,8850139
Argentina,2021-06-21,Oxford/AstraZeneca,6348542
Argentina,2021-06-21,Pfizer/BioNTech,47
Argentina,2021-06-21,Sinopharm/Beijing,3784125
Argentina,2021-06-21,Sputnik V,8880250
